"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"Actr2",2.3402333793905e-12,0.334223277776457,0.647,0.37,5.8807724590704e-08,"Actr2"
"Runx1",2.42867144143682e-12,0.510639651660293,0.29,0.131,6.10300846518658e-08,"Runx1"
"Gng2",2.45688314103572e-12,0.493398082890412,0.389,0.197,6.17390164510865e-08,"Gng2"
"Cst7",2.46208200713553e-12,0.594983692431641,0.319,0.152,6.18696587573087e-08,"Cst7"
"Smg1",2.51761836122694e-12,0.416690297505524,0.315,0.143,6.32652317992718e-08,"Smg1"
"Tatdn2",2.54212306726435e-12,0.955577157486432,0.16,0.051,6.38810105572859e-08,"Tatdn2"
"Ankrd17",2.5751277762512e-12,0.295195008303771,0.389,0.193,6.47103858894165e-08,"Ankrd17"
"Sar1a",2.57575812511089e-12,0.551100503685511,0.284,0.126,6.47262259259115e-08,"Sar1a"
"Ss18",2.57620011471329e-12,0.480155373360093,0.271,0.117,6.47373326826303e-08,"Ss18"
"Derl2",2.72323120597131e-12,0.874336171707057,0.181,0.064,6.84320769748531e-08,"Derl2"
"Commd3",2.73437350635635e-12,0.44127060374534,0.275,0.119,6.87120718412288e-08,"Commd3"
"H13",2.86076883729334e-12,0.352510376566106,0.314,0.142,7.18882601123444e-08,"H13"
"Osbpl8",3.06736508017507e-12,0.480952686383796,0.249,0.103,7.70798170997194e-08,"Osbpl8"
"Esd",3.11721776667151e-12,0.304558818331888,0.456,0.232,7.83325652586885e-08,"Esd"
"Ociad1",3.19923834328339e-12,0.345035602388695,0.36,0.171,8.03936603283683e-08,"Ociad1"
"Map2k2",3.25013158713462e-12,0.312659788881803,0.383,0.188,8.1672556653106e-08,"Map2k2"
"Stat4",3.34163821754515e-12,0.473791191964109,0.461,0.252,8.39720267686921e-08,"Stat4"
"Crebzf",3.3464254700445e-12,0.3936867467026,0.27,0.115,8.40923256367483e-08,"Crebzf"
"Larp1",3.38889189754034e-12,0.504205788152409,0.313,0.146,8.51594644932912e-08,"Larp1"
"Snrpb2",3.46279478291593e-12,0.50081909019616,0.239,0.099,8.70165700998944e-08,"Snrpb2"
"Cox5a",3.47899167784118e-12,-0.452701833561387,0.781,0.864,8.7423581872471e-08,"Cox5a"
"mt-Nd6",3.7017167700294e-12,0.704911268284461,0.213,0.083,9.30204407140689e-08,"mt-Nd6"
"Naa15",3.75387579863741e-12,0.530976788772385,0.251,0.106,9.43311449439595e-08,"Naa15"
"Psmb7",3.7754467987202e-12,0.307265739802446,0.319,0.146,9.487320260504e-08,"Psmb7"
"Pdcl3",3.77697903191906e-12,0.379526476045467,0.258,0.108,9.4911706093094e-08,"Pdcl3"
"Car2",4.06415050179575e-12,0.782051819116153,0.34,0.179,1.02128037959625e-07,"Car2"
"Gripap1",4.16427430865826e-12,0.757352444871561,0.206,0.079,1.04644049102273e-07,"Gripap1"
"Chsy1",4.20132013032173e-12,0.526975762163864,0.301,0.142,1.05574973554855e-07,"Chsy1"
"Cd48",4.33662744748957e-12,0.431927743811661,0.47,0.256,1.08975111127965e-07,"Cd48"
"Llph",4.37196424361265e-12,0.280657061800044,0.448,0.225,1.09863089477742e-07,"Llph"
"Psmd1",4.37481224858061e-12,0.514454419131913,0.237,0.098,1.09934656994582e-07,"Psmd1"
"Eml4",4.3813208821141e-12,0.309151251204707,0.399,0.194,1.10098212446645e-07,"Eml4"
"Crim1",4.55919682808368e-12,0.777118322385715,0.187,0.067,1.14568057092915e-07,"Crim1"
"Rpl4",4.83626612799344e-12,-0.352088189751818,0.948,0.98,1.21530531530347e-07,"Rpl4"
"March5",4.84970446517836e-12,0.574793260873856,0.291,0.133,1.21868223505467e-07,"March5"
"Riok3",4.89439964498727e-12,0.265154748710978,0.338,0.157,1.22991368678885e-07,"Riok3"
"Psma1",4.9142824009615e-12,0.215368022647411,0.437,0.218,1.23491002453762e-07,"Psma1"
"Lck",4.95532648007219e-12,0.408295517944421,0.571,0.344,1.24522399117734e-07,"Lck"
"Aopep",5.07013032196596e-12,0.924560865262781,0.178,0.063,1.27407304860683e-07,"Aopep"
"Arl5a",5.15348492520515e-12,0.839437457131783,0.192,0.072,1.2950192268548e-07,"Arl5a"
"Tpst2",5.1910573624337e-12,0.46569069227296,0.289,0.129,1.30446080460597e-07,"Tpst2"
"Cmc1",5.36401297247958e-12,0.380580761090098,0.337,0.158,1.34792281985439e-07,"Cmc1"
"Ubr4",5.37166056748791e-12,0.492714393709188,0.221,0.088,1.34984458400404e-07,"Ubr4"
"Klri2",5.53554236352818e-12,1.02139345430546,0.225,0.098,1.391026440531e-07,"Klri2"
"Grk2",5.64772173518672e-12,0.423295234459551,0.389,0.194,1.41921599483507e-07,"Grk2"
"Pfdn6",6.33468375400594e-12,0.269658374369083,0.33,0.152,1.59184268054415e-07,"Pfdn6"
"Klrc2",6.35411562419765e-12,0.592718330539739,0.272,0.125,1.59672571520463e-07,"Klrc2"
"Cerk",6.62264529805205e-12,0.518995592207591,0.224,0.09,1.6642045369475e-07,"Cerk"
"Cope",6.7784837479017e-12,0.2013177075629,0.356,0.168,1.70336518101022e-07,"Cope"
"Ndufa8",6.82176850353814e-12,0.294692274300452,0.434,0.219,1.7142422072541e-07,"Ndufa8"
"Taok3",6.88024822678079e-12,0.459779863540409,0.251,0.106,1.72893757690775e-07,"Taok3"
"Eif4g1",6.91694902040159e-12,0.300063859236891,0.418,0.21,1.73816011933671e-07,"Eif4g1"
"Lsm4",7.08654848761772e-12,0.302066301216958,0.557,0.307,1.78077876945346e-07,"Lsm4"
"Uimc1",7.10985801239498e-12,0.545988647478545,0.226,0.093,1.78663621993473e-07,"Uimc1"
"Mdp1",7.14692694969329e-12,0.698345126083995,0.26,0.115,1.79595127318843e-07,"Mdp1"
"Psmb5",7.42367091323314e-12,0.337628991068866,0.553,0.309,1.86549426378636e-07,"Psmb5"
"Nudt21",7.43127488673521e-12,0.304560699517621,0.349,0.166,1.86740506628769e-07,"Nudt21"
"Bnip2",7.5014932899626e-12,0.284838073060854,0.311,0.142,1.8850502488347e-07,"Bnip2"
"Cwc15",7.65133674358282e-12,0.26391045393495,0.524,0.274,1.92270441029493e-07,"Cwc15"
"Orai1",7.87100111239589e-12,0.367675712064152,0.38,0.192,1.97790386953396e-07,"Orai1"
"Gm19585",7.87373967966053e-12,0.449670908929069,0.365,0.188,1.97859204410189e-07,"Gm19585"
"Mcmbp",7.95237586248577e-12,0.649087731998048,0.174,0.061,1.99835253048405e-07,"Mcmbp"
"Sec61g",8.00673574122463e-12,-0.421604942069741,0.726,0.747,2.01201262441234e-07,"Sec61g"
"Psme4",8.39837046125969e-12,0.74003515661256,0.172,0.059,2.11042651320995e-07,"Psme4"
"Uqcrb",8.6624191762652e-12,-0.646178853117063,0.608,0.617,2.17677931480368e-07,"Uqcrb"
"Vav1",9.05012961274238e-12,0.695135956213741,0.202,0.078,2.27420707038603e-07,"Vav1"
"Ap2m1",9.08410724044106e-12,0.213582177440103,0.299,0.136,2.28274530845043e-07,"Ap2m1"
"Wsb1",9.99001442054861e-12,0.720220219214882,0.194,0.073,2.51039072373966e-07,"Wsb1"
"Max",1.02537223790363e-11,0.649405517166042,0.235,0.099,2.57665789662804e-07,"Max"
"Man2b1",1.02750068656923e-11,0.42434515514432,0.247,0.104,2.58200647527981e-07,"Man2b1"
"Tuba1c",1.02969573837078e-11,0.564333582067481,0.203,0.078,2.58752242095193e-07,"Tuba1c"
"Acot7",1.04762399110714e-11,0.626829459888903,0.239,0.101,2.63257432725313e-07,"Acot7"
"Serpine2",1.05622919721962e-11,-1.07949816102444,0.097,0.208,2.65419834969319e-07,"Serpine2"
"Chd7",1.07796212322287e-11,0.466998405663427,0.31,0.147,2.70881101944675e-07,"Chd7"
"Sptan1",1.10065964237199e-11,0.36494567940874,0.293,0.131,2.76584761531659e-07,"Sptan1"
"D1Ertd622e",1.10587245262611e-11,0.853435706365505,0.154,0.049,2.77894688620414e-07,"D1Ertd622e"
"Stat6",1.15097006027794e-11,0.637695953087298,0.192,0.072,2.89227266447242e-07,"Stat6"
"Drap1",1.16313843557766e-11,0.242104402779592,0.579,0.314,2.92285057476309e-07,"Drap1"
"Rpl11",1.16345087872309e-11,-0.213383905477516,1,1,2.92363571314325e-07,"Rpl11"
"Edem1",1.18692607210103e-11,0.790775123428482,0.179,0.064,2.98262652658267e-07,"Edem1"
"Sptlc2",1.20269711431154e-11,0.624101266472171,0.197,0.074,3.02225757855347e-07,"Sptlc2"
"Fcho2",1.28383151758615e-11,0.286840331851224,0.294,0.135,3.22614022054225e-07,"Fcho2"
"Pbxip1",1.36061068263823e-11,0.488312715492295,0.328,0.159,3.41907858440162e-07,"Pbxip1"
"Dnajc15",1.38499378054335e-11,0.401658781841509,0.546,0.315,3.48035087112738e-07,"Dnajc15"
"Ttll7",1.40672694992758e-11,-1.18594876986531,0.085,0.19,3.53496415247301e-07,"Ttll7"
"Atp6v1d",1.40868817540989e-11,0.407201977783909,0.314,0.151,3.53989251598751e-07,"Atp6v1d"
"Sbno1",1.41313525477477e-11,0.235138180821292,0.421,0.215,3.55106758172353e-07,"Sbno1"
"Hadha",1.41434876349832e-11,0.363210409447723,0.365,0.18,3.55411700779493e-07,"Hadha"
"Mrpl43",1.41913870125905e-11,0.373171196184923,0.262,0.115,3.56615364239387e-07,"Mrpl43"
"Kras",1.46251825639014e-11,0.241966129601095,0.374,0.185,3.67516212648278e-07,"Kras"
"Mrps34",1.48596679212405e-11,0.545655800807093,0.231,0.095,3.73408595192852e-07,"Mrps34"
"Ppp2r2a",1.48682994387333e-11,0.369807951405086,0.288,0.131,3.73625496595928e-07,"Ppp2r2a"
"Klrd1",1.48858330125539e-11,0.41029536133607,0.605,0.403,3.74066097772468e-07,"Klrd1"
"Snx2",1.5478972202038e-11,0.541173000773815,0.239,0.103,3.88971092465014e-07,"Snx2"
"Kdm5a",1.62238164847643e-11,0.387937271861073,0.366,0.182,4.07688284445643e-07,"Kdm5a"
"Gspt1",1.6923422673973e-11,0.31897018941456,0.421,0.215,4.25268688374267e-07,"Gspt1"
"Idnk",1.6961166180277e-11,0.415118364365463,0.352,0.172,4.2621714494418e-07,"Idnk"
"Tnfrsf9",1.7234515289322e-11,0.870288756615114,0.227,0.1,4.33086134705373e-07,"Tnfrsf9"
"Itgal",1.96790715422904e-11,0.293545947897181,0.516,0.283,4.94515388786215e-07,"Itgal"
"Nfkbie",1.96873917627326e-11,0.945467838080867,0.168,0.059,4.94724467605707e-07,"Nfkbie"
"Polr2c",2.12110626426592e-11,0.487147332177112,0.239,0.104,5.33012793147383e-07,"Polr2c"
"Nrd1",2.17893153430395e-11,0.37620076878809,0.38,0.195,5.4754370525524e-07,"Nrd1"
"Med15",2.20272390753694e-11,0.68777516017166,0.173,0.062,5.53522490724957e-07,"Med15"
"Parp4",2.22861936695401e-11,0.782929090550684,0.188,0.072,5.60029760721872e-07,"Parp4"
"Chd1",2.24140802290395e-11,0.327530445110828,0.35,0.171,5.63243422075534e-07,"Chd1"
"Psmb6",2.25465143101661e-11,0.240572854914211,0.534,0.294,5.66571358100163e-07,"Psmb6"
"Tpgs1",2.28090025748298e-11,0.719914705759837,0.153,0.049,5.73167425702899e-07,"Tpgs1"
"Otub1",2.29881181706995e-11,0.441645971818296,0.217,0.089,5.77668421511508e-07,"Otub1"
"AB124611",2.3175577804115e-11,0.894511456199785,0.151,0.049,5.82379094639605e-07,"AB124611"
"Ybx1",2.32041255468662e-11,-0.389323469289277,0.904,0.967,5.830964708672e-07,"Ybx1"
"Erlec1",2.36105483990736e-11,0.471334743454533,0.256,0.114,5.93309470720319e-07,"Erlec1"
"Zc3h12a",2.38897125226259e-11,0.528592003502039,0.233,0.099,6.00324585981067e-07,"Zc3h12a"
"Hsp90b1",2.42720785658304e-11,-0.447303380988841,0.814,0.901,6.09933062280752e-07,"Hsp90b1"
"Lrp10",2.49976159570702e-11,0.374791173907813,0.336,0.162,6.28165091385218e-07,"Lrp10"
"Lars",2.50433113056116e-11,0.486062427386065,0.229,0.096,6.29313369798714e-07,"Lars"
"Emsy",2.53111006304334e-11,0.533690895617655,0.206,0.082,6.36042647742162e-07,"Emsy"
"Stk40",2.54967360620724e-11,0.834544529723023,0.17,0.061,6.40707480503818e-07,"Stk40"
"Vgll4",2.56486978024533e-11,0.360982661657179,0.5,0.281,6.44526127077849e-07,"Vgll4"
"Hras",2.56987466212095e-11,0.519246181569995,0.207,0.082,6.45783803844374e-07,"Hras"
"Gimap6",2.66371167059584e-11,0.428116975955726,0.704,0.476,6.69364105704029e-07,"Gimap6"
"Map3k8",2.66946406618467e-11,0.87154713288194,0.167,0.059,6.70809625191545e-07,"Map3k8"
"Mrps18c",2.68192325231026e-11,0.335791033807985,0.301,0.141,6.73940494073046e-07,"Mrps18c"
"Ewsr1",2.73191565548124e-11,0.338133175081076,0.376,0.193,6.86503085065881e-07,"Ewsr1"
"Kpna3",2.78882713649859e-11,0.706119504673753,0.165,0.058,7.00804371130731e-07,"Kpna3"
"Glrx2",2.88731251100244e-11,0.420315828528701,0.232,0.098,7.25552760889804e-07,"Glrx2"
"Rrp7a",2.96383714017798e-11,0.7141455778762,0.158,0.053,7.44782634955325e-07,"Rrp7a"
"Tmem176b",3.12511817293531e-11,-1.39581329020663,0.236,0.339,7.85310945676914e-07,"Tmem176b"
"Ccdc59",3.15399821785511e-11,0.307126657265247,0.322,0.155,7.92568212164812e-07,"Ccdc59"
"Cacybp",3.15514732220559e-11,0.304203140570024,0.379,0.193,7.92856970597042e-07,"Cacybp"
"Ythdc1",3.17401328470161e-11,0.240255059572219,0.532,0.295,7.97597798312669e-07,"Ythdc1"
"Mosmo",3.30263856213392e-11,0.781732739365097,0.182,0.069,8.29920044278632e-07,"Mosmo"
"Dpm2",3.32662958447364e-11,0.564128740070685,0.183,0.068,8.35948748282381e-07,"Dpm2"
"Actr10",3.33978813099122e-11,0.346628131776024,0.285,0.131,8.39255359436783e-07,"Actr10"
"Hist1h4d",3.35371783164046e-11,0.658306619492913,0.225,0.095,8.42755753912932e-07,"Hist1h4d"
"Plec",3.37493600373287e-11,0.510686687999927,0.308,0.15,8.48087668378034e-07,"Plec"
"Rap1a",3.37845540265368e-11,0.239402428515966,0.589,0.321,8.48972058132844e-07,"Rap1a"
"P4hb",3.42863678094239e-11,0.313348570078865,0.289,0.133,8.61582136683012e-07,"P4hb"
"Elf1",3.51015124462071e-11,0.360565299750419,0.568,0.336,8.82065906260737e-07,"Elf1"
"Grpel1",3.67014355631869e-11,0.248330397688935,0.282,0.127,9.22270374267323e-07,"Grpel1"
"Stk39",3.68512877204606e-11,0.66478083191382,0.223,0.094,9.26036009127453e-07,"Stk39"
"Xbp1",3.75099254578051e-11,0.356333027645611,0.234,0.099,9.42586916829185e-07,"Xbp1"
"Nfkb1",3.7794536445369e-11,0.437502080517907,0.438,0.241,9.49738906335676e-07,"Nfkb1"
"Zdhhc18",3.78666311665874e-11,0.328898548019023,0.36,0.179,9.51550574585176e-07,"Zdhhc18"
"Mcts1",3.81556233993027e-11,0.542129297837545,0.248,0.11,9.58812660401078e-07,"Mcts1"
"Nudt4",3.82347086502039e-11,0.423628037636149,0.276,0.126,9.60799993670974e-07,"Nudt4"
"Larp7",3.82604209446691e-11,0.588117493899662,0.202,0.08,9.6144611791859e-07,"Larp7"
"Lax1",3.84822615427523e-11,0.552695655756545,0.247,0.109,9.67020750307822e-07,"Lax1"
"Cript",3.87685305051357e-11,0.279011733594972,0.39,0.198,9.74214403063554e-07,"Cript"
"Il17ra",3.89578083892735e-11,0.737931995240892,0.171,0.062,9.78970767014054e-07,"Il17ra"
"Copb2",4.00648278575411e-11,0.304475459873784,0.351,0.173,1.00678905923215e-06,"Copb2"
"Tbcb",4.18338835331012e-11,0.254175831783713,0.373,0.187,1.0512436593033e-06,"Tbcb"
"Lgals8",4.25154465067243e-11,0.829964949689355,0.167,0.059,1.06837065526747e-06,"Lgals8"
"Cnot3",4.39196968694411e-11,0.419891806175774,0.244,0.106,1.10365806263219e-06,"Cnot3"
"Fcf1",4.42971866715183e-11,0.716093963058739,0.195,0.077,1.11314400386858e-06,"Fcf1"
"Vps4b",4.5358322999258e-11,0.357583187918693,0.34,0.167,1.13980929864836e-06,"Vps4b"
"Sod1",4.54165391591131e-11,0.496746743485768,0.415,0.225,1.14127221252935e-06,"Sod1"
"Tmf1",4.64259717654411e-11,0.342399902453446,0.299,0.141,1.16663824449377e-06,"Tmf1"
"Ccdc88c",4.69987870443299e-11,0.377217883985294,0.387,0.201,1.18103251963697e-06,"Ccdc88c"
"Sra1",4.77074275401005e-11,0.293138866714251,0.329,0.158,1.19883994665518e-06,"Sra1"
"Papola",4.80599192967237e-11,0.27701717190421,0.394,0.199,1.20769771200737e-06,"Papola"
"Purb",4.92045083122974e-11,-0.716401559258088,0.547,0.58,1.23646008937972e-06,"Purb"
"Klra3",5.01522887250184e-11,1.39111274116518,0.161,0.061,1.26027686337099e-06,"Klra3"
"Gna13",5.02003060407215e-11,0.388203365707325,0.348,0.176,1.26148349049729e-06,"Gna13"
"Lars2",5.03444176497864e-11,0.408705636330095,0.555,0.324,1.26510487112148e-06,"Lars2"
"Dhrs1",5.14596327126749e-11,0.713153679361899,0.153,0.052,1.29312911043681e-06,"Dhrs1"
"Nfkbib",5.14849632396538e-11,0.628412493316715,0.159,0.054,1.29376564124926e-06,"Nfkbib"
"Akna",5.17559587723278e-11,0.337679551631296,0.348,0.171,1.30057548798983e-06,"Akna"
"Hivep2",5.25075768173472e-11,0.570115943822395,0.258,0.117,1.31946289784312e-06,"Hivep2"
"Bud31",5.29879244123064e-11,0.318426870355981,0.263,0.117,1.33153355255685e-06,"Bud31"
"Rrad",5.44301992208234e-11,0.689293775585619,0.228,0.099,1.36777647622007e-06,"Rrad"
"Dnajc13",5.69516169855065e-11,0.571809683251521,0.164,0.058,1.43113718322879e-06,"Dnajc13"
"Tmem160",5.86235632506499e-11,0.285777241236456,0.568,0.315,1.47315152092558e-06,"Tmem160"
"AU020206",5.89485130511734e-11,0.379872502024289,0.342,0.171,1.48131718446294e-06,"AU020206"
"Zfp800",5.90875986596851e-11,0.428037571220461,0.227,0.096,1.48481226671923e-06,"Zfp800"
"Psmd7",6.01638090766225e-11,0.369352489591675,0.307,0.147,1.51185635828645e-06,"Psmd7"
"Sirt7",6.4033358513325e-11,0.343930046691374,0.262,0.117,1.60909426608134e-06,"Sirt7"
"Ndufa13",6.40933446698573e-11,-0.374413103493771,0.85,0.888,1.61060165820884e-06,"Ndufa13"
"Rnf4",6.42209245110998e-11,0.542381626541341,0.223,0.095,1.61380761203943e-06,"Rnf4"
"Gls",6.56931059170905e-11,0.256703438620293,0.441,0.227,1.65080205859057e-06,"Gls"
"Nufip2",6.59844981178672e-11,0.263170092166139,0.375,0.188,1.65812445320389e-06,"Nufip2"
"Ncr1",6.64211913980827e-11,0.675637713820852,0.411,0.255,1.66909811864242e-06,"Ncr1"
"Taf1",6.65852031984439e-11,0.443447561129731,0.249,0.111,1.6732195711737e-06,"Taf1"
"Dnmt1",6.67037133700845e-11,0.561807707059287,0.254,0.116,1.67619761327685e-06,"Dnmt1"
"Slbp",6.72336122052847e-11,0.311450725743978,0.344,0.173,1.6895134411066e-06,"Slbp"
"Hnrnpk",6.7900937539828e-11,-0.459182694988823,0.768,0.817,1.70628265943834e-06,"Hnrnpk"
"Skil",6.86092534436118e-11,0.292188071148949,0.484,0.268,1.72408192978452e-06,"Skil"
"Sap30l",6.89832803356049e-11,0.417578293183831,0.244,0.108,1.73348085155341e-06,"Sap30l"
"Lsm14a",6.93492460654428e-11,0.419983618767037,0.283,0.132,1.74267720437851e-06,"Lsm14a"
"Nmt1",7.09833135448556e-11,0.382245925249917,0.211,0.087,1.78373968606868e-06,"Nmt1"
"Gm17018",7.17982793972145e-11,0.552716947377508,0.188,0.073,1.8042189629726e-06,"Gm17018"
"Atp5a1",7.4821392279712e-11,-0.422966867245705,0.761,0.786,1.88018676659688e-06,"Atp5a1"
"Scand1",7.65551675235103e-11,0.244327137053522,0.592,0.333,1.92375480469829e-06,"Scand1"
"Hypk",7.66428898037609e-11,0.50585143537169,0.225,0.096,1.92595917787871e-06,"Hypk"
"Keap1",7.84859052984081e-11,0.670497347491085,0.164,0.058,1.9722723142437e-06,"Keap1"
"Zap70",8.15664392895992e-11,0.454721486214662,0.292,0.14,2.04968305290834e-06,"Zap70"
"Lamtor5",8.39473477747992e-11,0.269225853652211,0.353,0.174,2.10951290223293e-06,"Lamtor5"
"Gmfb",8.55035727041591e-11,0.482451002291191,0.238,0.104,2.14861927848281e-06,"Gmfb"
"Rtraf",8.56131637833273e-11,0.203004864688849,0.547,0.297,2.15137319271123e-06,"Rtraf"
"Ramp1",8.73108931487616e-11,-1.22240003061892,0.21,0.321,2.19403543393523e-06,"Ramp1"
"Mob3a",8.87533528133571e-11,0.458576908392909,0.223,0.095,2.23028300284685e-06,"Mob3a"
"Evi2a",9.25068101607566e-11,0.550576721943824,0.211,0.088,2.32460363252965e-06,"Evi2a"
"Azin1",9.3125450565793e-11,0.473973328609163,0.196,0.078,2.34014944726781e-06,"Azin1"
"Birc3",9.38528629859046e-11,0.631137287618352,0.197,0.08,2.3584285939728e-06,"Birc3"
"Tspan13",9.39920379999263e-11,0.463799960409725,0.366,0.194,2.36192592290015e-06,"Tspan13"
"Gmps",9.48208054336597e-11,0.326696397479361,0.244,0.106,2.38275201974244e-06,"Gmps"
"Rhof",9.66119506064618e-11,0.595571238279946,0.23,0.101,2.42776170678978e-06,"Rhof"
"Nfkb2",9.67555636979403e-11,0.649673466121101,0.191,0.075,2.43137056016554e-06,"Nfkb2"
"Ube2j2",9.69103561221631e-11,0.490601656571194,0.239,0.106,2.43526033899384e-06,"Ube2j2"
"Ppil2",9.73573405566433e-11,0.385511123962514,0.272,0.126,2.44649261084789e-06,"Ppil2"
"Aak1",1.10092990810731e-10,0.429989748179071,0.292,0.141,2.76652676608285e-06,"Aak1"
"Elk4",1.10967547392133e-10,0.443288375692231,0.253,0.114,2.7885034984169e-06,"Elk4"
"Card11",1.12026473647845e-10,0.605310399763104,0.218,0.093,2.81511325629669e-06,"Card11"
"Nr4a2",1.17336491904959e-10,0.382606846495877,0.431,0.251,2.94854870507971e-06,"Nr4a2"
"Stk11",1.24250494146306e-10,0.367872447451159,0.216,0.09,3.12229066740253e-06,"Stk11"
"Mob4",1.25301879310863e-10,0.299714700722844,0.302,0.145,3.14871092520268e-06,"Mob4"
"Eif3b",1.29472580696772e-10,0.297145516223938,0.261,0.119,3.25351648032917e-06,"Eif3b"
"Sec62",1.31054754629273e-10,-0.429377262697845,0.636,0.693,3.29327492907899e-06,"Sec62"
"Mapkapk2",1.32833391562584e-10,0.472522878487954,0.205,0.083,3.33797029657618e-06,"Mapkapk2"
"Otud5",1.34378088260168e-10,0.532514527764474,0.207,0.085,3.37678697988977e-06,"Otud5"
"Dock8",1.36182508977958e-10,0.301565341982904,0.437,0.232,3.42213026810709e-06,"Dock8"
"Tpi1",1.36408340516085e-10,0.26872489324348,0.273,0.126,3.4278051888287e-06,"Tpi1"
"Uri1",1.42826954964385e-10,0.361434453247695,0.225,0.096,3.58909855130002e-06,"Uri1"
"Eif3g",1.45100337121133e-10,0.317391631222831,0.308,0.147,3.64622637151696e-06,"Eif3g"
"March7",1.46815358957154e-10,0.27836118928958,0.346,0.176,3.68932315523433e-06,"March7"
"Ikzf2",1.47071833884145e-10,0.632353058705185,0.381,0.225,3.69576811367467e-06,"Ikzf2"
"Rpl10-ps3",1.48343674541098e-10,0.680473146774643,0.157,0.056,3.72772819754325e-06,"Rpl10-ps3"
"Rel",1.51279808766671e-10,0.316837504272452,0.328,0.167,3.80151031449768e-06,"Rel"
"Phf20l1",1.53559782741144e-10,0.326859790986967,0.426,0.231,3.8588037805022e-06,"Phf20l1"
"Mrpl18",1.54585379711785e-10,0.383573852288307,0.363,0.188,3.88457600677745e-06,"Mrpl18"
"Ppia",1.57730337642051e-10,-0.205911179569923,1,1,3.96360565460709e-06,"Ppia"
"Ngdn",1.58850277591204e-10,0.534182464345455,0.198,0.08,3.99174862558937e-06,"Ngdn"
"Dusp11",1.68669571063967e-10,0.201418885483703,0.464,0.248,4.23849765126644e-06,"Dusp11"
"Ppp4c",1.6996827556255e-10,0.295082388942763,0.304,0.147,4.27113279661133e-06,"Ppp4c"
"Sidt2",1.72406306861321e-10,0.307478095022043,0.242,0.106,4.33239808511814e-06,"Sidt2"
"Cdkn1a",1.77329852954671e-10,0.524093132352035,0.229,0.104,4.45612187489792e-06,"Cdkn1a"
"Brd4",1.82432976400616e-10,0.277687466622181,0.353,0.178,4.58435826397109e-06,"Brd4"
"Tinf2",1.86481075806064e-10,0.781789487487321,0.154,0.054,4.68608295393059e-06,"Tinf2"
"Dnttip1",1.8973706998229e-10,0.651895021884941,0.161,0.058,4.76790283158496e-06,"Dnttip1"
"Golph3",1.91029226423857e-10,0.365632481548017,0.223,0.096,4.8003734308051e-06,"Golph3"
"Abcg1",1.91147553860335e-10,0.73873881561667,0.182,0.072,4.80334688095636e-06,"Abcg1"
"Tmem14c",1.97996841151953e-10,0.332305084150617,0.42,0.224,4.97546262130744e-06,"Tmem14c"
"Caprin1",2.02490441846968e-10,0.316980873703188,0.388,0.201,5.08838231317246e-06,"Caprin1"
"Rinl",2.04456672253216e-10,0.355723347462587,0.559,0.334,5.13779171705107e-06,"Rinl"
